Filename,Average
MH01.csv,1007.1
MH02.csv,1007.43
MH03.csv,1007.17
MH04.csv,1003.75
MH05.csv,1005.54
result.csv,0
V101.csv,1003.11
V102.csv,1000.44
V103.csv,991.693
V201.csv,999.908
V202.csv,998.512
