Filename,Average
MH01.csv,237.049
MH02.csv,232.35
MH03.csv,223.004
MH04.csv,194.392
MH05.csv,194.786
result.csv,0
V101.csv,255.02
V102.csv,202.041
V103.csv,163.369
V201.csv,240.029
V202.csv,166.01
