Filename,Average
MH01_he_slam.csv,221.154
MH02_he_slam.csv,236.586
MH03_he_slam.csv,214.411
MH04_he_slam.csv,197.389
MH05_he_slam.csv,205.597
result.csv,0
V101_he_slam.csv,259.781
V102_he_slam.csv,204.367
V103_he_slam.csv,180.683
v201_he_slam.csv,240.466
V202_he_slam.csv,167.131
