Filename,Average
MH01.csv,1007.9
MH02.csv,1007.54
MH03.csv,1007.32
MH04.csv,996.474
MH05.csv,992.071
result.csv,0
V101.csv,1001.5
V102.csv,1003.81
V103.csv,990.506
V201.csv,1004.3
V202.csv,1000.88
