Filename,Average
MH01.csv,209.322
MH02.csv,227.707
MH03.csv,200.943
MH04.csv,159.158
MH05.csv,202.693
result.csv,0
V101.csv,253.093
V102.csv,191.139
V103.csv,172.557
V201.csv,242.727
V202.csv,170.402
